ID,Quality,Difficulty,Class_Name,Date_Taken,textbook,attendence,grade,take_again,credit,Tags,Comment
247927,5.0,3.0,ACCT2223,"Jul 6th, 2011", Yes,,,,,[],"I really dislike anything to do with math, and accounting fits that category. However, she's a great instructor. There's a quiz every class, but if you do the practice problems you'll do fine on the quizzes, and she drops the 5 worst grades. If you make sure your homework assignments (all online) are all 100% correct, you'll be fine!"
480893,4.0,5.0,PTAANATOMY,"Apr 3rd, 2023", Yes, Mandatory, A, Yes, Yes,"['LECTURE HEAVY', 'TEST HEAVY']","She's very sweet and will answer your questions, but you have to be organized because you will have too many handouts and notes everywhere jumping from one book to the other."
247927,5.0,2.0,ACCT2223,"Apr 27th, 2011", Yes,,,,,[],Great teacher who really knows accounting. I even asked for help in one of my income tax classes and she helped clarify a few things for me. Loved her class!
480893,5.0,4.0,PTA101,"Jan 12th, 2017", Yes, Mandatory, A, Yes, Yes,"['GIVES GOOD FEEDBACK', 'RESPECTED', 'INSPIRATIONAL']","She is the best teacher I've ever had! She's clear and goes out of her way to help if you don't understand something, and she never makes you feel like you asked a stupid question!! WONDERFUL!!!"
247927,5.0,3.0,ACCT2213,"Sep 5th, 2010", Yes,,,,,[],"Great teacher! If you are looking for an easy class that you can blow off this is not it. You will have to work for your grade, but Mrs. Mattson will help you with anything you need help with. I plan to take every class she teaches."
480893,5.0,3.0,PTA210,"Feb 21st, 2011", Yes,,,,,[],"This was a great class, I learned more in this class than any other single class. This is a hard class, but Carla Hinkle gives her everything to make you understand, and if you don't, perhaps you should choose another field. I appreciate being treated like an adult, and given the depth of knowledge to match my interest in my career."
247927,2.5,4.0,ACC2213,"Apr 30th, 2008", Yes,,,,,[],"I hated going to class but if I needed help, she was there for me"
480893,5.0,5.0,PTA101,"Nov 24th, 2008", Yes,,,,,[],"Nov 24th, 2008"
247927,5.0,3.0,ACCT202,"Apr 24th, 2008", Yes,,,,,[],Mattson uses a variety of resouces to teach her courses. For those who are willing to use the abundant amount of resources at your diposal the class will not be a problem. I recommend a Study group and asking question whenever you do not understand something. She is always quik to explain it a way that is easy to understand. Do the homework!!!!
480893,3.5,4.0,PTACOURSE,"Oct 27th, 2004",,,,,,[],"If you are accepted into the Physical Therapist Assistant course...you will have her as an instructor. She is a get it right the first time or take it again next year instructor. Her class (grade wise) is ALL test. You screw up on one you are doomed! She will help, yet she cuts no one ANY slack!!"
247927,4.5,2.0,ACC2243,"Dec 13th, 2007", Yes,,,,,[],Took her for Payroll Admin. Online. She is GREAT!! Pam is always willing to help you by phone or by email. She explains content well and really knows her stuff!! DO NOT be afraid to take Pam Mattson.
247927,2.5,4.0,ACC2213,"Jun 26th, 2007", Yes,,,,,[],"I wouldn't say the subject is hard, it's just how she teaches it soo quickly. You really don't have much time to learn the stuff. There is a lot of homework (but in this case it helps). She does drop the lowest test score though. Came out with a B, so it's not horrible, but her teaching style does need some improvement."
247927,3.0,3.0,ACC2213,"Jan 23rd, 2007", Yes,,,,,[],"She moves very quickly, but she always makes sure that you understand. Would recommend her."
247927,1.0,5.0,ACC190,"Jan 18th, 2007", No,,,,,[],"I dropped this class because there was ZERO communication. Prof NEVER replied to my emails regarding homework assignments. Syllabus stated to read study guide, could not locate such guide even after I had both a friend and my husband help me. The book is ridiculous! $111 for a book that is NOT EVEN BOUND!!!"
247927,2.0,5.0,FINANCIALACCT,"Jan 6th, 2006",,,,,,[],Only take her if you learn fast and plan on majoring in accounting otherwise find someone else because you will fail!!!!!!!!
247927,4.5,3.0,ACC,"Dec 1st, 2005",,,,,,[],Ms. Mattson is very patient. She will answer your questions and give you a good answer.
247927,2.5,3.0,ACCOUNTING,"Sep 4th, 2005",, Mandatory, C,,,[],Attendance: Mandatory
247927,5.0,3.0,MNGFINACCT,"Aug 25th, 2005",,,,,,[],"Mrs. Mattson is a great teacher. If you need help get with her outside of class and she will make sure you understand the material. If you try, she will try. Why should she waste her time if you don't want to learn it. Tests can be difficult if you don't do the homework or study. She makes all of the powerpoint presentations available online."
247927,3.0,4.0,FINACCT,"May 5th, 2005",,,,,,[],Very Very help and will go all the way for you but has at a fast pace mode. Her test are like written exams with formulas are easy to remember if you do them for homework. Not good at writting notes on the board though. Good class if your a fast learner.
481754,5.0,4.0,MATH1513,"Dec 6th, 2018", Yes, Mandatory, B+, Yes, Yes,"['GIVES GOOD FEEDBACK', ""SKIP CLASS? YOU WON'T PASS."", 'LOTS OF HOMEWORK']","Professor Ketchum actually helped me get through Precalc (which I thought was impossible) He's so willing to work with you, and I don't think I would have done as well if I hadn't taken him. There's a lot of homework, but if you do it--and ask questions--you'll be fine! I took his Essentials+Precalc class, it was phenomenal."
247927,5.0,4.0,MNGFINACCT,"Apr 2nd, 2005",,,,,,[],"Pam is a great teacher. She takes extra time to help those that need the help. Will do anything she can to help you get your grade up. As long as you pay attention in class and do your homework, the tests are not so bad. She has experience in her field and knows her stuff. I highly recommend her!"
18853,1.0,4.0,SPEEC1113,"Nov 19th, 2017", No, Not Mandatory, C, No, Yes,"['TOUGH GRADER', 'LOTS OF HOMEWORK']",Dr. Goodwin was not a good pick. It took her days to e-mail me back when I had a question on a assignment that needed to be answered fairly quickly. I've had to e-mail her many times on correcting grades in the grade book that she had given me zeros for when I know that I had completed the assignment. Very hardcore. Do not recommend her
247927,1.0,5.0,ACC1111,"Jan 25th, 2005",,,,,,[],"Jan 25th, 2005"
481754,5.0,4.0,MATH1513,"Dec 26th, 2017", Yes, Not Mandatory, C+, Yes, Yes,"[""SKIP CLASS? YOU WON'T PASS."", 'LOTS OF HOMEWORK', 'CARING']","This was my 4th attempt at taking College Algebra/Pre-Calculus after taking it once and dropping it twice. Prof. Ketchum was super helpful at making this my last time. He is sarcastic but if you can't take it then you're just too soft. If you ask for help, he will help. Attendance wasn't mandatory but you will fail if you don't come."
247927,2.0,5.0,ACC2213,"Jan 8th, 2005",, Mandatory, B+,,,[],I wish she would have explained the lesson better in class. Only take her if you have had accounting experience in the past.
481754,1.0,4.0,MATH1513,"Oct 17th, 2017", Yes, Not Mandatory,, No, Yes,[],"Do not take this class unless you need no help from the instructor at all. He lectures so fast I was not able to even keep up taking notes, he will make mistakes and corrections and stand in front of them while he corrects them. To say he moves fast is an understatement, only take this class if you need no help with precal at all."
18853,4.0,3.0,SPEEC1113,"May 11th, 2017", Yes,,, Yes, Yes,"['GIVES GOOD FEEDBACK', 'PARTICIPATION MATTERS', 'LOTS OF HOMEWORK']","Dr. Goodwin gave good feedback. My biggest complaint is that her syllabus was all over the place. In order to turn in an assignment, I had to check 4-5 different places in Blackboard to make sure I didn't miss a key element to the assignment. Definitely some busy work each week, which was annoying but I learned some stuff."
247927,5.0,3.0,MNGACCT,"Nov 12th, 2003",,,,,,[],"She knows her stuff, and she is willing to help you if you try. Extra credit and grade your own homework."
481754,4.0,3.0,MATH0113,"Dec 14th, 2016", Yes, Mandatory,, Yes,,"['RESPECTED', 'PARTICIPATION MATTERS', ""SKIP CLASS? YOU WON'T PASS.""]","He was a good teacher although he moved swiftly through the material. If you do not get the hang of it ask questions, ask, ask, ask. He is willing to help."
18853,3.0,3.0,SPCH1113,"Apr 20th, 2017", Yes, Mandatory, B+, Yes, Yes,"['TOUGH GRADER', 'LOTS OF HOMEWORK']",You give 3 speeches (two have to be in front of an audience of any 5 people of your choice). I would take this online again any day versus speaking in front of a whole class. There is a lot of connect homework every week but It was easy so you could rack up your points just in case you don't do your speeches well. The syllabus is hard to follow.
247927,1.5,5.0,ACC,"Nov 12th, 2003",,,,,,[],"Pretty tuff class, material is rough. Homework=Easy. Test = VERY DIFFICULT."
481754,1.0,4.0,MATH2523,"Jul 12th, 2016", Yes, Mandatory, Rather not say, No, Yes,[],"I'd like to say something positive about this professor, but I can't! Please let me save you trouble. DO NOT TAKE HIM. He's rude, does not go over the material very well and cuts class short. Basically, you're teaching yourself."
18853,2.0,5.0,SPCH1113,"Jan 29th, 2017", Yes, Mandatory,, No, Yes,"['TOUGH GRADER', 'LOTS OF HOMEWORK', 'TEST HEAVY']","Only 4 weeks in and I am ready for it to be done. Not very clear on what to study for and grades assignments weird. I got 50% on an assignment where I got 3 out of five questions correct, I would have thought I got a 60% at least."
481754,5.0,1.0,ECO2023,"Dec 2nd, 2006", Yes,,,,,[],"Great teacher, he provides a list of all assignments at the beginning of the class. He is a good instructor. I took Micro and Macro and he was awesome!!!"
18853,2.0,3.0,COMM2103,"Dec 27th, 2016", Yes, Mandatory, B+, No, Yes,[],"Took as an online 16 week class. The assignments were fairly easy, but the teacher doesn't communicate at all throughout the semester and is rude when you do email her for a question. It's not a hard class, the teacher is just very frustrating."
481754,5.0,2.0,ECO3103,"Nov 5th, 2006", Yes,,,,,[],Great teacher!!!
18853,5.0,3.0,COMM1113,"Nov 16th, 2016", Yes,, B, Yes, Yes,"['TOUGH GRADER', 'GIVES GOOD FEEDBACK', 'RESPECTED']","Dr. goodwin is great. I took the online public speaking and she was very quick to grade the speeches and respond to emails. Don't buy the textbook, just use the online code."
481754,2.5,4.0,MACRO2013,"Feb 22nd, 2005",,,,,,[],"Very nice, mostly interesting. Lots of homework that can overwhelm if you have any other classes. Have to WORK HARD for an A!!! but it is possible."
481754,1.5,5.0,MACROECONOMICS,"Feb 22nd, 2005",,,,,,[],"I liked him personality wise, but the major assignment has nothing to do with Economics. Also, he gave entirely way too much work for a 3 weekend class. I had to skip another class just to have time to work on his assignments."
18853,4.0,1.0,ONLINESPEECH1,"Sep 9th, 2016", Yes,, A, Yes, Yes,[],"Very easy class, finished 4 weeks of work in 2 days."
18853,2.5,3.0,SPCH1113,"Mar 21st, 2016", Yes, Mandatory, B+,, Yes,[],I took this class for a 16 week course and day one she said that it was a Blended course ( which it wasn't). When it came to the exams she would go over the review in class. Then when you went to take the test and answered the questions how she said to answer them you got the question incorrect and she did nothing to solve the problem. Frustrating
18853,3.0,3.0,SPCH1113,"Dec 7th, 2015", Yes,, A,, Yes,[],It's speech so there aren't many good things to say. 3 speeches don't miss them or you will fail. There is quite a bit of homework involved in this class none of which is really that hard just tedious.
248607,1.0,5.0,BIO1323,"Dec 1st, 2011", Yes,,,,,[],"oh my god such a pain i almost lost interest going to school and start a new carrier... he is unnecessarily hard,if you wanna pass and want to learn something dont ever take this guy ... trust me ..i went through this pain in last spring semester."
18853,1.5,4.0,SPEECH1113,"Jul 9th, 2015", Yes,, Not sure yet,, Yes,[],"Prof. Goodwin's blackboard curriculum is organized in an extremely confusing manner (you have to witness it to understand). There is a lot of homework. (The last 8 wk courses I took required 10 assignments or less. This class requires almost 40.) Avoid this class if you need time to do anything else such as work, other homework, etc."
248607,2.5,5.0,PHYS1314,"Dec 13th, 2010", Yes,,,,,[],"If you don't have lots of time to study then don't take the class. Weekly quiz and only four tests, so you have to do well on them. He makes the test format harder than it needs to be, he enjoys being tricky. Do all the extra credit because you will need it. I liked that he doesn't get bogged down in unnecessary details. Big picture kind of guy."
18853,5.0,1.0,SP1113,"Mar 20th, 2015", Yes, Mandatory, A,, Yes,[],I took her for a 16 week class and loved it! She was awesome!
248607,3.0,5.0,ANATOPHYS,"Dec 10th, 2009", Yes,,,,,[],He is a funny guy but hard.So much information to learn in such little time. It's like trying to learn an entirely new language in only a few months. It was only my first class and I feel like i needed a prep class to get ready for his class. It should be the basics and it was every detail of the book
248607,2.0,5.0,BIO1314,"Jan 9th, 2008", Yes,,,,,[],"Pretty much a jerk,doesn't care if you pass or not,he wouldn't know what was going to be on the practicals till the day of and not very informative for the written, at mid-term most of us studied the wrong material thanks to him. DO NOT TAKE HIM IF YOU NEED TO PASS!!!!!"
18853,2.5,3.0,SPCH2103,"Oct 17th, 2014", Yes,, B,, Yes,[],"I took Interpersonal Communication (online) with her, and it was a bit confusing at first. There is a fair amount of writing in this class, usually a few paragraphs each week. She seems to be a fair grader, and if you do all the work and the readings, you shouldn't have any problems."
18853,4.0,2.0,SPEECH2103,"Dec 10th, 2013", Yes, Mandatory, A+,, Yes,[],"I took Interpersonal Communication online. It is a great subject matter and if you are needing an extra 3 credit hours, this is a great class to take. I did all my work for the week in about 2 hours on one day each week. If you will spend about 30 minutes reading the chapter then the computer work is easy. Professor was nice."
248607,3.0,3.0,BIO1323,"Mar 26th, 2005",,,,,,[],"His lecture comes for the book. I am a international student so I could not understand him totally but I got an A on this class. So you can get an A easily if you study for it. It is not easy because of the course itself, not the teacher."
18853,4.0,2.0,SPCH2103,"May 23rd, 2012", Yes,,,,,[],"I took the online version of Interpersonal communication, and ended up loving it. At the beginning I was confused by the directions, but once I figured them out the class was fairly simple. There is a test, and an assignment every week, but if you know how to use a textbook then you will do fine. Good professor, very informative, and helpful."
248607,3.5,4.0,HUMANANAT,"Jul 18th, 2004",,,,,,[],Very tough teacher. Nice but expects you to learn on his level. He will help you but be sure to ask him.
18853,2.5,5.0,SPCH2103,"Dec 16th, 2011", Yes,,,,,[],"This class should have been an easy class. However, the instructor does not stick to the curriculum. There is a ton of added work that does little to further the understanding of the material. It's more of a psychology course than a speech course. She also gives you so much homework you often have no time for any other classes."
484388,3.0,3.0,ORGI101,"Jan 4th, 2011", Yes,,,,,[],"Hard subject, but she didn't make it any easier. She wants to teach well, but she goes through material too fast. She wants you to be prepared for ORG II, however I don't feel ready."
248607,4.0,4.0,BIO2134,"Dec 28th, 2003",,,,,,[],"Very tough, but worth the effort. I like this class and would reccommend only to serious students. Intimidating at first, but he lightens up as the semester progresses."
18853,1.0,5.0,SPCH1113,"Aug 18th, 2011", No,,,,,[],"I took this class in the summer, and hated it. The tests were nothing from the videos you watch, and she takes off points for rediculous things, avoid this teacher at all cost, she is not helpful at all!"
484388,3.5,5.0,ORG1,"May 22nd, 2009", Yes,,,,,[],"Knows her stuff, however quizes and tests very very difficult often not enough time to complete (unless totally guessing). Would not take her again just based on her tests and especially her final. Would not recommend to a friend."
18853,3.5,3.0,SPCH1113,"Aug 2nd, 2011", No,,,,,[],Took summer online and it was extremely difficult to keep up with but I managed to get an A There's so much to do lots of videos to watch over 100 She's a fairly easy teacher you have to go to campus twice to give two speeches I recommend doing the thinkwell exercises the answers to exams are on them just keep up with everything and youll fine
484388,2.5,1.0,CHE1114,"Dec 28th, 2007", Yes,,,,,[],"Slow grading rate, no class outline in terms of curriculum planned, often late at starting class."
18853,4.0,4.0,SPEEC290,"Apr 20th, 2011", Yes,,,,,[],I am just finishing up the online course and have learned a lot from it. You watch the video lectures. The examples given there and by Dr. Goodwin made it clear what was expected in the class. The class did require approximately 3 hours a week to view lectures/homework. Start early so you can email for help. I learned a lot and recommend it!
484388,4.0,3.0,CHEM1315,"Dec 26th, 2007", Yes,,,,,[],"Dec 26th, 2007"
18853,1.5,5.0,SPCH1113,"Dec 21st, 2010", Yes,,,,,[],"I took this class online in the summer, and absolutely hated it! She gives you so much homework and videos and stuff to watch online that you don't have time for any other classes. Then she docks points for every stupid little thing! I am just really glad it is over, and I never have to take her again!"
484388,4.0,3.0,CHEM1114,"Aug 24th, 2007", Yes,,,,,[],I loved Mrs. Kerns..She is a good instructor. I agree she is a little young and inexperienced but she will be a great instructor one day soon..She cares about her students..She even offers help after class..But if you don't ask for the help when you are confused..you should expect to be confused. I passed with a B.
18853,5.0,3.0,SPEEC1113,"Aug 13th, 2010", Yes,,,,,[],"Awesome teacher who knows what she is doing. I took the blended course (online and classroom) Just do your speeches take a few exams, and your journals after each speech and you get an A. You do have to put a little work in it but the Mrs. Goodwin was always very cool about helping me. Since you HAVE to take this course take it with her."
484388,2.0,3.0,CHEM1114,"May 4th, 2007", Yes,,,,,[],"I think she is a very nice person and knows chemistry, I just don't think she knows how to teach it to others.She would beat around the bush with questions and move on to something else. It is not a very interesting class.I came in not knowing chemistry and that is how I will leave."
18853,2.0,4.0,SPE1113,"Jun 30th, 2010", No,,,,,[],This class is ridiculous. She keeps you so busy with extra work you barely have time for another class. The online tests are irrelevant to the material. Avoid this class.
484388,4.5,3.0,CHE1114,"Dec 11th, 2006", Yes,,,,,[],"She is very young and lacks a lot of experience but she is very helpful. Sometimes students questions can throw her off track. Overall, I think she did a pretty good job, will be an excellent teacher someday."
484388,1.5,5.0,CHEM,"Dec 9th, 2005",,,,,,[],She is very unclear and doesn't give you a clue on what's going to be expected on tests...they are nothing like you expect..and hardly any extra credit. I wouldn't take this class if you really need a good grasp on chemistry.
18853,2.5,4.0,SPE1113,"Jul 28th, 2009", Yes,,,,,[],I took a summer online class & hated it! Way too much focus on the online text book & not enough time to focus on the actual speeches. Didn't get much from the class
484388,4.0,3.0,CHEM,"Mar 26th, 2005",,,,,,[],"She is young and needs more time to develop teaching skills but she tries her best to help students outside classroom. A little unclear when she is nervous. If you take her, read the book ahead. Not hard to get good rate but you have to work on it."
393826,5.0,1.0,SOCI1113,"Mar 29th, 2016", No, Not Mandatory, A+,, Yes,[],"Leaving this class you will have a new perspective on many things. He is very nice (unless you are texting during his class..). He does love class discussions, so you will never be bored. He is also very straight forward on what will be on the test. The final is a group presentation instead of some really long test like every other class!"
18853,5.0,2.0,SPEEC101,"Aug 19th, 2008", No,,,,,[],"i really liked her. i learned a lot in her class, because i had no previous knowledge of speech skills. by the time i got out of there, i was a pro! it can be scary since you're having to get up in front of people and talk about controversial opinions, but you get used to it quickly. her class is easy and fun."
484388,1.5,2.0,CHEMII,"Dec 22nd, 2004",,,,,,[],"Good teacher with potential, but needs more time to develope, easy (A or B)"
393826,4.5,2.0,SOC1113,"Dec 9th, 2015", Yes, Mandatory, A+,, Yes,[],"Great Professor! Would recommend him to anyone, as well as take again myself if the option was available. Few tests and group work. makes things easy to understand and gets into his lectures to make them more exciting and relatable. If you show up and pay attention, you'll be just fine. Take good notes. Study for tests, there are essay questions."
18853,4.5,2.0,SPEH4367,"Nov 12th, 2007", No,,,,,[],I took her online speech communications class. this class was not easy but not too hard. It was very flexible with having a full time job. The teacher was very friendly and helpful.
484388,2.5,3.0,CHEMISTRY,"Nov 1st, 2004",, Mandatory, Not_Sure_Yet,,,[],"Probably will be a good teacher someday, she is VERY VERY young and just new to the whole teaching idea! It is hard to understand her at times, just needs some experiences."
393826,4.0,3.0,1113,"Aug 10th, 2015", Yes, Mandatory, A,, Yes,[],"FANTASTIC Professor! I can't say enough how much I enjoyed Professor Butler's class. He pushes you to think deeper into societal issues and put yourself in the shoes of others, on all levels! He doesn't criticize you or judge you for the way you think. This class was excellent. Few tests that can be passed if you attend class and group work!"
18853,4.5,4.0,SPEEC1113,"Sep 24th, 2006", Yes,,,,,[],Great teacher! She is very enthusiastic about speech. If you prepare and practice your speeches and study for the test an A is possible.
393826,5.0,1.0,2113,"May 28th, 2015", Yes,,,, Yes,[],This guy is totally awesome! Hardly and work required and NO TESTS! Highly Recommend if you want to learn something!
18853,5.0,2.0,SPE1113,"Aug 8th, 2006",,,,,,[],took this as an online class during the summer and I was surprised at how fun and interesting it was. Classes met only for speeches which was hard the first time but got way easier after that. You do need to work especially if you take this in an 8 week as I did but I still got a B and had a lot of fun.
18853,2.5,1.0,SPEECHFORENSICS,"Oct 6th, 2005",,,,,,[],"She tries to be helpful, and does occasionally offer useful advice. She is not, however, the brightest teacher, nor does she have the best memory. She does take suggestions from students, though. Expect to learn as much from the experienced students as from her."
393826,5.0,2.0,1113,"Feb 5th, 2015", Yes, Mandatory, A+,, Yes,[],. Test are easy. In intro to soc you have to work in a group and make a presentation. This professor is good if you actually would like to learn something.
393826,5.0,1.0,1113,"May 8th, 2014", No,,,,,[],"I've taken him twice, and plan on taking him again. His class is not only easy but he insures you learn a lot. You won't need the book but recommend you show up and take notes. He cares very much and will go out of his way to help you succeed, in and out of the classroom. I'm so grateful for professors like Robert Butler."
18853,5.0,3.0,ONLINESPEECH1,"May 13th, 2005",, Mandatory,,,,[],"She is a good insructor. I enjoyed her class, and it was fairly easy."
393826,5.0,2.0,SOC1113,"Jul 24th, 2013", Yes,,,,,[],Great professor! Awesome class too
18853,4.5,2.0,SPEECH1,"Apr 4th, 2005",,,,,,[],"she makes you feel comfortable about speaking..the only hard part about this class are the quizzes, there are no tests but the quizzes are worth 150 pts and they are hard!...but not too bad"
393826,5.0,2.0,SOC1113,"May 13th, 2013", Yes,,,,,[],"Great course. Take notes and you will be prepared for tests. He keeps the class super interesting and is super helpful. Be prepared for discussions in the beginning of class and participate. The more you participate in class discussions, the better off you will be."
18853,2.5,3.0,SPE1113,"May 23rd, 2004",,,,,,[],"May 23rd, 2004"
393826,4.5,1.0,ENGLISH1003,"May 11th, 2013", Yes,,,,,[],prof. Butler is a great teacher. he will take the time to give you the time. He is very inspiring.
18853,5.0,1.0,SPEECH,"Apr 23rd, 2004",,,,,,[],Great Instructor! Profoundly the best instructor at TCC. Go For It.
393826,5.0,2.0,SOC1213,"Dec 12th, 2012", Yes,,,,,[],"HANDS DOWN, my favorite instructor. No other professor has been as involved as Mr. Butler. Wants students to succeed, but don't mess around or he will call you out."
18853,2.0,2.0,ENGLISH,"May 7th, 2003",,,,,,[],"May 7th, 2003"
393826,5.0,1.0,SOCIO1113,"Aug 19th, 2012", No,,,,,[],WARNING:if you don't take well to people questioning your thoughts on subjects this is not the class for you lol that being said its an easy A. I took him for the 1 week intercession.He makes you really think about society & makes it interesting. You dont really need the text book. He lectures everything thats on the test so just take good notes.
393826,5.0,1.0,SOCI1113,"Apr 12th, 2012", No,,,,,[],"Good teacher, easy class! go to lecture and you'll never have to read the book. I hate sociology but love this class. (don't be afraid to talk in class, he likes it :) I'm not for sure why he got the chilli pepper... he's like 60 something! I guess that my stereotypical ageism talking there though... lol"
393826,4.5,2.0,SOCI301,"Mar 9th, 2012", No,,,,,[],I enjoyed the class
393826,5.0,1.0,SOC201,"Dec 19th, 2011", Yes,,,,,[],loved this class easy a
393826,4.0,2.0,SOCI1113,"Nov 17th, 2011", No,,,,,[],Great teacher. open discussions. relaxed teaching style. awesome class
393826,1.5,2.0,SOCSOC,"Aug 15th, 2011", Yes,,,,,[],Most ridiculous teacher! He has very Bias opinions! Very Rude!
393826,5.0,2.0,INTROSOC,"Jun 23rd, 2011", No,,,,,[],excellent teacher. you learn alot in the class but its really not hard as long as you show up and takes notes. test are easy to (if you review the notes). very enthusiastic teacher. i changed my major because of this class. you will have no problem in this class
393826,5.0,1.0,SOCI1113,"May 30th, 2011", No,,,,,[],I took his intersession class and I thoroughly enjoyed it. The tests were easy and the class discussions were fun. I would take another one of his classes any day!
