ID,Quality,Difficulty,Class_Name,Date_Taken,textbook,attendence,grade,take_again,credit,Tags,Comment
252401,4.0,4.0,FREN4183,"Apr 30th, 2004",,,,,,[],"Absolute doll! Actually had her sister send us cakes from Paris so that we could understand the taste that she described. Like everyone else said, she's hard and doesn't like slackers, but if you put out an effort, she'll help you as much as she can."
252401,4.0,3.0,FREN3222,"Apr 24th, 2004",,,,,,[],"She's the second of the great French profs at OSU (there's only two, the rest are awful). She takes a genuine interest in her students and is always willing to help. She doesn't take kindly to slackers though."
733260,5.0,3.0,BIOC4113,"Jul 26th, 2010", Yes,,,,,[],This is a tough class but I learned more in this class than any other. This class REALLY prepared me for medical school. I definately recommend Dr. A and this class.
733260,5.0,3.0,BIOC1990,"Nov 16th, 2009", No,,,,,[],"Nov 16th, 2009"
733260,5.0,2.0,BIOC3653,"Jul 7th, 2008", Yes,,,,,[],An awesome professor. They don't get better than Prof Ayoubi!
733260,5.0,3.0,BIOC3653,"May 2nd, 2008", Yes,,,,,[],Great Professor
733260,4.0,3.0,BIOC3653,"Nov 21st, 2005",,,,,,[],"Very Knowlegable. Covers a lot of material - gotta study! Lectures are a bit boring (powerpoint) but good, informative and cover what's on the exam. Very well organized."
493409,3.0,4.0,MATH4023,"Jan 4th, 2023", N/A, Mandatory, A+, Yes, Yes,[],He is generally good but as apathetic as other Oklahoma professors. I worked hard and got A in all the courses despite that he refused to give me a recommendation letter.
493409,3.0,4.0,MATH2233,"Aug 31st, 2018", Yes, Mandatory, A+, No, Yes,"['TOUGH GRADER', ""SKIP CLASS? YOU WON'T PASS."", 'EXTRA CREDIT']","In terms of doing well in theclass, focus on exams. The class is broken up to just quizes and exams. I averaged 50-60% on quizes and that was with some study at the MLSC, he grades very strictly. If you do the homework and understand each problem the exam is a breeze, I 100%-ed two and one of them I got a 140%. He gives hints on whats on the exam."
493409,1.0,4.0,MATH2233,"Sep 13th, 2017", No, Not Mandatory, Incomplete, No, Yes,"[""SKIP CLASS? YOU WON'T PASS.""]","He mumbles, and scribbles. Sit close to the front if you want any chance of understanding what he's saying/writing."
742183,1.0,5.0,MATH2163,"May 2nd, 2013", No,,,,,[],She doesn't how to explain simple things. Don't! Don't let her be you teacher!
493409,1.0,5.0,MATH2233,"Feb 24th, 2017", No, Not Mandatory, Not sure yet, No, Yes,"['TOUGH GRADER', 'GET READY TO READ']","Certainly, Dr. Ullrich's health condition make him cannot provide knowledge for student properly. As a man who get stoke in 2016, i do not believe that he still has qualification for teaching."
742183,2.0,4.0,CALC1114,"Jan 9th, 2011", Yes,,,,,[],"Very poor quality in terms of an overall review of this teacher. Has trouble communicating simple ideas in english, and stutters often. I had taken calc previously, but you better be prepared to get outside help or teach yourself if its your first time. Luckily because the entire class nearly failed the tests, she curved the final grade quite a bit"
493409,2.5,5.0,MATH2233,"Aug 15th, 2015", Yes, Mandatory,,, Yes,[],"Dr. Ullrich is very clear about what he expects from you in the class. IF YOU DO NOT SHOW UP, YOU WILL NOT PASS. All of his examples, which often re-appear in some form on the exams, are the only way to understand his specific rules for grading. There is no mandatory homework, but if you do not work the problems out of the book, you will fail."
742183,1.5,2.0,MATH2163,"Jun 29th, 2010", No,,,,,[],"Kinda hard to understand. Do the reviews because the test is very very similar. Not that bad if you keep up with the homework and do the reviews. However, I had to do a lot of teaching myself some concepts"
493409,3.0,4.0,MATH2233,"Jan 12th, 2015", Yes, Not Mandatory,,, Yes,[],Condescending. Constantly belittling students. Very rarely gives partial credit. Mumbles commentary to himself under his breath.
742183,2.5,3.0,MATH1613,"Dec 8th, 2009", Yes,,,,,[],"Go the the MLRC and you'll find it's much easier than how she teaches homework. Do the reviews for tests because their almost identical to the test. Attend class because class attendence replaces your lowest test grade, even your final if it is the lowest one."
493409,4.0,4.0,2233,"Dec 8th, 2014", Yes,,,, Yes,[],"He teaches like so; First day you learn the material and he assigns the homework. The next class day he reviews any homework questions you have. Then the next class will be a quiz unless he feels like more time is needed. Partial credit is very ""special case"" scenario. Other than that, he's a great at teaching the subject. Sometimes rude."
742183,1.0,4.0,CALC1,"Dec 12th, 2007", No,,,,,[],She is difficult to understand. Gives waaay too much homework and let's all face the fact that MapleTA is horrible itself. But she doesn't know how to answer questions and provide help. If it's possible...avoid this one.
493409,3.0,4.0,MATH2233,"Nov 19th, 2014", Yes,,,, Yes,[],This is a class that most people either get an A or an F in. If you go to every class and DO THE HOMEWORK it's by far the easiest differential equations class at OSU.
742183,1.0,5.0,MATH001,"Oct 25th, 2007", No,,,,,[],She is hard to understand and gives examples that do not correspond to the Homework assignments. Don't waste your money on this class.
742183,1.0,3.0,CALCULUS,"May 12th, 2006",,,,,,['SUCKS!'],"May 12th, 2006"
493409,4.0,2.0,MATH2233,"Nov 5th, 2014", Yes, Not Mandatory, A,, Yes,[],"Probably the easiest math class ever, did the homework (homework is not required but is a must if you want a good grade), walked through examples for full class periods in between new material and gave direct steps on how to do them, ask questions from homework and work all the homework assigned and you'll easily sail through the class"
742183,1.0,5.0,MATH2123,"Dec 19th, 2005",,,,,,[],"WORST TEACHER EVER! she can't speak english and cannot teach worth anything. stay away if at all possible. class average was a D. ya, really."
493409,1.0,5.0,MATH2233,"Dec 12th, 2012", Yes,,,,,[],This is the worst professor I have ever had. He constantly brings down students and tells them how awful they are. He grades extremely quickly and does not give any partial credit. Avoid at all costs.
742183,1.0,5.0,CALC2123,"Nov 3rd, 2005",,,,,,[],"She tries, but often gets confused by simple questions and has to correct her own mistakes quite frequently (nobody's perfect, but this gets ridiculous). She has a hard time explaining the material (besides the fact her english isn't very good) and assigns a lot of homework over a short period of time. Goodluck if you take this class with her."
493409,1.5,4.0,MATH2233,"Nov 29th, 2012", Yes,,,,,[],"This professor is absolutely the worst teacher I have ever had. He hardly ever gives partial credit, which makes his class significantly harder than other sections. He is also rude, mean, and will bash students for answering questions wrong in class. He often goes on rants on how awful the students are. He seems to hate answering questions too."
493409,1.0,5.0,MATH2144,"Apr 14th, 2011", No,,,,,[],"Horrible teacher. He's smart, and thats it, he's not good at helping anybody but himself. Do not waste your time or money with him if your taking calculus."
493409,2.0,5.0,CACL2100,"Dec 1st, 2010", Yes,,,,,[],"I did not prefer his style of teaching. And even when I was withdrawing from his class my adviser was like ""oh you were in HIS class."" Because there were so many complaints of how he taught. Don't take his class!"
493409,3.0,5.0,CALC2144,"Nov 1st, 2010", Yes,,,,,[],He is a very intelligent professor but he emphasizes the need to understand Calculus instead of just getting answers right. Test are extremely hard so work a lot of extra problems and web assign isn't fun.
493409,2.5,3.0,MATH2233,"Apr 28th, 2009", Yes,,,,,[],"He's good, but he's harsh and has a bad attitude. I got an average of 98 just before the final exam and I still got a B because I made a little mistake in the finals coz I wasn't feeling too good, every other things in the final were great except for one question, and he still gave me a B"
493409,2.0,5.0,MATH2233,"Aug 12th, 2008", Yes,,,,,[],"Absolutely no partial credit. Chain smokes black and mild cigars, and he smells like them. Scares students into not asking for help. Yells frequently. Extremely hard class because there are only about 4-6 questions on each test and if you mess up 1 little thing you get a C, you mess up 2 little things and you get an F. And I do mean LITTLE things"
493409,4.5,3.0,MATH2233,"Jan 7th, 2008", Yes,,,,,[],He is a nice guy and has a good sense of humor. He is also very good at covering the material. The biggest point though is he rewards hardly any partial credit. So make sure that all of your calculus is flawless before going to take an exam.
256168,1.0,4.0,SOC4723,"Apr 24th, 2018", Yes, Mandatory,, No, Yes,"['GET READY TO READ', ""SKIP CLASS? YOU WON'T PASS."", 'BEWARE OF POP QUIZZES']","I would absolutely not recommend Kiser, he is a very degrading and outspoken liberal. He would argue with a brick wall and refuses to see any other side but his own. He doesn't use technology so it takes forever to get grades back. He assigns a lot of papers and changes his mind daily so beware. I would definitely not take his class ever again."
493409,2.5,5.0,MATH2233,"Dec 15th, 2005",,,,,,[],"All I have to say is that this class is ridiculous! This is the worst course I have ever taken, it is just plain hard and if you do not have your calc concepts crystal clear, you will be in for a surprise. Dr. Ulrich tries to help now and again, but it doesn't help much. Do not waste your time or money on this course if you don't need to do it."
493409,2.0,5.0,LINEARALGEBRA,"Sep 2nd, 2005",,,,,,[],"Rude, condescending, grading is rediculously harsh. I'm a good student, not world class, but this is the only class I've ever gotten a D in my whole life. That includes alot of tough engineering courses. All he cared about was if he could get a rise out of the class. He does explain clearly, but his other bullsh*t takes away any merit he might have"
256168,3.0,2.0,SOC3423,"Feb 15th, 2018", No, Mandatory, A, Yes, Yes,"['GET READY TO READ', 'LOTS OF HOMEWORK', 'LECTURE HEAVY']","Kiser is old school and that seems to be most people's complaints. He doesn't email or use blackboard. However, he only gives A's or B's. He can be very degrading towards women and talks without a filter. Overall, he's funny and kept us on our toes. There's no telling what he'll say next. Attendance required. Start a group me with your classmates."
493409,2.5,4.0,MATH2233,"May 9th, 2005",,,,,,[],This is one of the bigger ****s on campus. He is a very harsh grader. One little algebra mistake is 60% off one problem. He scared all but one girl out of the class within two weeks. Deserves a very swift kick to the balls.
256168,1.0,2.0,SOC3613,"Feb 15th, 2018", No, Mandatory,, No, Yes,[],"Hands down one of the most degrading, awful, opinionated liberal professors you will ever meet. Bashes men and woman for everything. If I didn't need the credit I would drop this class."
493409,2.0,5.0,MATH2233,"Mar 4th, 2005",,,,,,[],"Mar 4th, 2005"
256168,5.0,2.0,SOC4213,"May 16th, 2017", Yes, Mandatory, A+, Yes, Yes,"['GIVES GOOD FEEDBACK', 'GET READY TO READ', 'AMAZING LECTURES']","I love Kiser! He is so great at lectures and you can tell he really loves his job. As long as you show up, the class is really easy. You don't really have to take notes, just show up to class and listen. There are a lot of writing assignments, but there short and easy. He doesn't have strict due dates, and only gives As and Bs in the class."
256168,4.5,2.0,SOC4213,"May 1st, 2014", Yes,,,,,[],"Easy professor; however, be prepared for TONS of reading and writing assignments (no joke). 4+ absences = more papers to write. Overall though, very interesting and eye-opening class. Discussions are great if the class participates. You'll learn and get a lot out of the class if you pay attention and participate in discussions."
256168,5.0,2.0,SOC4213,"Aug 14th, 2012", Yes,,,,,[],"I love Kiser. I've taken both of his classes and would talk more if they were offered. Kiser likes to push your limits and make you think. Tons of readings and assignments, but these classes are definitely worth taking!! By far my favorite classes I have ever taken!"
256168,4.0,2.0,SOC4723,"May 4th, 2011", No,,,,,[],"Kiser is great! Old professor that likes to push your limits. He is extremely entertaining! There is alot of reading and paper writing in the course, but he is a very easy grader. He just asks you to speak your mind. Loved this class. Would definitely take more of his!!"
256168,3.5,2.0,SOC4723,"Mar 5th, 2011", No,,,,,[],"He is so nice really cares about his work, he his so funny. Alot of reading and writing but it seems to all relevant he only assigns A, B, and F's so you either do well or not! it may seem like he asks rehtorical questions but he wants you to speak up! would take more of his classes without a doubt!"
256168,3.5,2.0,SOC4723,"Mar 5th, 2011", No,,,,,[],"He is so nice really cares about his work, he his so funny. Alot of reading and writing but it seems to all relevant he only assigns A, B, and F's so you either do well or not! it may seem like he asks rehtorical questions but he wants you to speak up! would take more of his classes without a doubt!"
256168,4.0,4.0,SOCSECT,"Jan 27th, 2007", No,,,,,[],"Loved this Class! Would take classes with this professor again, but he is primarily teaching at another campus now. Might be worth it the 1.5 hour commute!"
506394,5.0,1.0,AVED4353,"May 16th, 2010", No,,,,,[],"Great teacher. Made the class really fun and I learned alot. You don't have a textbook, but have to buy a really expensive CD for the class. His quizzes come right off of the cd. Highly recommend!"
256168,4.0,4.0,SOC3613,"Sep 25th, 2006", No,,,,,[],Great instructor. Could have taken everything he taught.
506394,4.5,1.0,AVED3533,"May 16th, 2010", No,,,,,[],"Great teacher and really knows his stuff. Highly recommend, but make sure you study EVERYTHING on the power points for tests. Also, he is a pretty easy grader on papers."
256168,4.0,4.0,SOCIOLOGY,"Oct 15th, 2005",, Mandatory, Not_Sure_Yet,,,[],"He makes the class awkwark by only asking strange rhetorical questions, but once you get that, it is a breeze. very informative."
506394,4.5,1.0,AVED1114,"Mar 27th, 2006",,,,,,[],"Class is very easy, we only watch video in class. He talks a lot of his experiences. But if you really want to learn more about flight theory, you don't want to take his class. *Most people fail in the first test."
256168,4.5,4.0,FAMILY,"Oct 9th, 2005",, Mandatory,,,,[],"Years later (and I do mean ... YEARS), I still refer to some of the incredible debates that were had in his class. So many of his theories were/are enlightening. He is honestly one of the best professors I have had in my undergraduate and graduate career!"
506394,5.0,1.0,AVED,"Jan 7th, 2006",,,,,,[],"This guy is incredibly knowledgable and makes everything fun and interesting. Extremely helpful and will make the class fun, easy and worthwhile."
256168,5.0,3.0,FAMILY,"Nov 9th, 2004",,,,,,[],One of the best profs I had during my grad years
506394,5.0,2.0,AVED1403,"Jan 12th, 2005",,,,,,[],"Jan 12th, 2005"
256168,3.0,3.0,SOC4723,"Oct 3rd, 2004",,,,,,[],"If you can get past the first month or so, this class is well worth it. If you are a conservative who is easily offended, you will either drop this class or stick it out and have a greater appreciation or disdain for your views."
256168,4.5,2.0,SOC4723,"Nov 24th, 2003",,,,,,[],"Most people make an A or B in this class as long as they do the work and go to class, although there is tons of reading and writing. Kiser presents very liberal views, but everything he teaches is logical and caused me to think critically about how I view"
256168,3.5,4.0,SOC,"Nov 19th, 2003",,,,,,[],Cool teacher. Ultra liberal. Very knowledgeable on his subject. LOTS AND LOTS of reading and writing but very worth it!
745375,3.0,4.0,HIST1613,"May 4th, 2016", No, Mandatory, B,, Yes,[],"Professor Bellows is a genius. He defiantly knows his history and you can see the passion he has for teaching it. He is very nice but expects a lot from his students. He lectures the whole class period. You MUST take notes, study those notes and be ready for a test the next class period. I passed his class with a B but I worked hard. NOT AN EASY A."
745375,2.0,5.0,HIST3393,"May 10th, 2015", Yes, Not Mandatory, C,, Yes,[],"Dr. Bellows cares about his students, but he is not personable. Lectures are information overload, exams are expectation overload. There is no study guide; you must know everything that's been covered, and well. You never know what will be asked. Expect stress."
745375,3.5,4.0,HIST42533393,"Sep 28th, 2014", Yes,,,, Yes,[],"This guy is brilliant, he is one of the most knowledgeable professors I have ever had. However this also makes him extremely tough. The workload isn't outrageous, but there are a bunch of 2 page essays that are graded tough. Make sure you define the terms he writes out at the beginning of each class, and take thorough notes."
745375,4.5,2.0,HIST1613,"Feb 5th, 2014", Yes,,,,,[],"This class is not an easy A. But if you take an hour or two a week to study flash cards you should be fine. His tests are half vocab, half essay. take the time to memorize the terms and that will be enough. he is also very helpful one on one if you need help. he makes history interesting."
745375,1.5,5.0,HIST3,"Jan 6th, 2013", No,,,,,[],"Unless you're a genius, like I am, you're going to fail this class. Hands down."
745375,2.5,5.0,HIST1613,"Dec 14th, 2011", Yes,,,,,[],He knows greatly of the topic he speaks of BUT he can't explain in normal terms to people who do not know that much about it. His tests are IMPOSSIBLE!!! DO NOT TAKE THIS CLASS!!!!!!
745375,3.5,5.0,HIST1613,"Feb 21st, 2011", No,,,,,[],Nice guy but a very tough grader and his tests are TOUGH. Wouldn't recommend unless you're genuinely interested in the Ancients.
745375,4.5,4.0,HIST1613,"Jun 28th, 2010", Yes,,,,,[],I didn't like the class very much but Dr. Bellows is an awesome professor and advisor for history majors. If you actually make an effort in this class you can do well.
258301,4.5,3.0,STRATMNGM,"Sep 29th, 2011", Yes,,,,,[],"I like him. If you read the text his stories relate to make you think about what you have read. If his explaination is not related to, he is accepting of the classess ideas. I love that. He opens class for discussion. He is not a shut up and listen professor. I love that. If you want to be read to, better find another professor."
745375,2.5,5.0,HIST1613,"Nov 12th, 2009", No,,,,,[],"To smart for own good, tons and tons of info"
258301,2.5,4.0,MGMT3013,"May 4th, 2009", No,,,,,[],"I thought he was going to be a decent teacher...I was wrong. Yes, he makes jokes in class, but those jokes are due to a lack of teaching skills. I went to class on a regular basis and still had a C average on the tests. Try to take MGMT 3013 with someone else.. hopefully they don't waste your time like Hank does."
745375,4.5,5.0,WCIV1613,"Jan 12th, 2009", Yes,,,,,[],"Great teacher!! This man has helped me write, read, analyze, and understand where the world around us came from. Very difficult course if you absolutely hate history, but if you put forth your effort you will do very well and learn lots. Just listen to what the guy is saying and ask questions. Do not be intimidated"
258301,2.0,3.0,BADM4513,"Apr 22nd, 2009", No,,,,,[],He gives you incorrect advice pertaining to the business strategy game.
745375,4.5,4.0,HISTCIV,"Jan 2nd, 2009", Yes,,,,,[],"Dr. Bellows is a wealth of information. I am a History major, and his Western Civ. class was the first I took at OSU. There are weekly writing assignments over primary source documents, and lots of notes and reading, but if you show up and try hard, you'll do well. I'm a better History student because of him. Hard class, but well worth it."
258301,1.0,5.0,BADM4513,"Jan 12th, 2009", Yes,,,,,[],Dont take his class. As a person and a story teller hank was cool. But his assignments never were clear and his grading didnt make sense. I ended up dropping the class but my friend who has a 3.5 gpa stayed in the class made a b on her first test always went to class and for some reason made a D! She emailed him to see y and he never answered.
745375,5.0,4.0,HIST1713,"Sep 20th, 2008", Yes,,,,,[],"Dr. Bellows' class was difficult, but I felt like I learned a lot. Also, he was very helpful -- he was almost always in his office. I used to go in to talk with him about our weekly writing assignments, and I think I'm a much better writer today because of his help. So, yeah, not an easy class. But I assume you are at college to learn!"
258301,3.0,2.0,MANAGEMENT,"Apr 11th, 2006",,,,,,[],"A fairly easy class if you show up and pay attention. He loves the movie ""Office Space"" and others like it. In-class examples of topics really helped me understand so don't miss those. I thought he was funny because he'd pick on the slackers. If you slack - slack elsewhere or be prepared to be teased (for sleeping in class, etc)"
745375,1.5,5.0,HIST1613,"Jun 10th, 2008", No,,,,,[],"Awful. Worst teacher I've ever had. Very nice person and he knows his stuff, just an awful teacher. No organization what-so-ever. Ridiculously hard tests. Class was a freshman level class treated as a masters level course."
258301,5.0,2.0,MGMT3123,"Feb 5th, 2004",,,,,,[],Hank is an awesome teacher. I had him over the summer for his management class. Best teacher I have had so far in college. Jokes with you and loves teaching.
745375,2.0,5.0,HIST1613,"Jan 4th, 2008", Yes,,,,,[],his tests are ridiculous. everything else is ok
258301,4.0,4.0,BADM3513,"Oct 8th, 2003",,,,,,[],"Oct 8th, 2003"
745375,2.0,4.0,HISTN,"Dec 27th, 2007", No,,,,,[],First D I made in my life!
745375,1.0,5.0,WESCIV,"Oct 19th, 2007", Yes,,,,,[],"DONT TAKE HIM! Class is so boring and you cover a ton. If you are even thinking about taking him, dont. It is alot of work and he grades hella hard. An ""A"" is almost impossible and not worth your time."
745375,3.5,4.0,HIST1613,"Oct 16th, 2006", Yes,,,,,[],"Test and assignments require a lot of time and effort for a class most of you wont ever use in your career. He grades extremly hard on grammar and goes over a lot of material in a short time each class period. Missing one class mean you will miss several terms that will most likely be included on the test. Tests are long, reading is plentiful."
745375,2.0,4.0,CIVTO1500,"Nov 2nd, 2005",,,,,,[],"He doesn't go by the book. If you don't get it in class you don't get it at all unless you go see him. His tests are very hard. You have to memorize 60 or so terms then writwe who,what, when, where and significance on 10 which is worth half the test. You have a 1 page assignement due every week very picky for grammar and spelling."
271417,2.5,1.0,GEOL1213,"Apr 20th, 2011", Yes,,,,,[],He is retiring this semester. But overall he seems very sweet he is just old so he gets off subject often.
