ID,Quality,Difficulty,Class_Name,Date_Taken,textbook,attendence,grade,take_again,credit,Tags,Comment
439875,3.0,4.0,SOC1013,"Jun 2nd, 2018", Yes, Mandatory, B, No, Yes,"['TOUGH GRADER', 'GET READY TO READ', 'PARTICIPATION MATTERS']","She seemed to take very basic social issues and concepts and make them too complicated or confusing. This class needed more than a lot of studying and knowing the material - it also involved luck and kissing up. She was good at finding some flaw in our answers. Decent teacher, just made a simple subject unnecessary hard"
1083371,4.0,5.0,CONT101,"Feb 22nd, 2009", Yes,,,,,[],Great Professor.
1083371,4.5,4.0,KS3,"Dec 27th, 2007", Yes,,,,,[],Very enthusiastic...helpful...knows her stuff. And she is absolutely gorgeuous to top it off.
439875,5.0,4.0,INTRO1033,"Apr 26th, 2018", Yes, Mandatory, B, Yes, Yes,"['RESPECTED', 'PARTICIPATION MATTERS', ""SKIP CLASS? YOU WON'T PASS.""]","She knows her stuff and she expects you to pay attention and learn. SPEAK UP. SIT IN THE FRONT. And for the love of God, don't use your phone."
439875,4.0,4.0,SOC3093,"Oct 19th, 2016", Yes,,, Yes, Yes,"['RESPECTED', 'GET READY TO READ', 'PARTICIPATION MATTERS']","Blocker is the bomb, but if sociology isn't your thing, don't take her class. Expects a lot from her students, but cares a lot too"
439875,5.0,2.0,SOC1003,"Apr 18th, 2016", Yes, Mandatory, A+,, Yes,[],"By far the best professor I have had on this campus so far. She is a joy to be around and an excellent teacher that teaches beyond the words on the page. I just had her for the introductory sociology class (Sociological Imagination), but I'm looking forward to taking more classes with her. Tests are easy if you put in minimal effort."
439875,5.0,1.0,AS1001,"Aug 26th, 2015", No, Mandatory, A+,,,[],"I just had her for an intro class and I was undecided so it was called ""Doing College."" It was a joke class, but she was hilarious. She is super sarcastic and makes fun of everyone (in a joking way) and you just have to laugh. She was also my advisor & was so helpful & REALLY cared about me & how I was doing. Most interesting person I've ever met."
439875,4.0,3.0,INTRO1033,"Dec 8th, 2011", Yes,,,,,[],"interesting lectures, but tests can be pretty tough for a 1000 level block course. just make sure you come to class and do the readings, doesn't hurt to participate a lot to suck up. not a bad class."
1795368,5.0,3.0,ASL0000,"Jan 29th, 2013", Yes,,,,,[],Best and Deaf professor. Love her!!
439875,4.5,5.0,SOC1013,"Feb 9th, 2010", Yes,,,,,[],"Awesome teacher! Keeps it interesting and fun, do not take this if you have thin skin, she loves to weed out people if they can't handle it. Her tests are hard as heck, they are not things you can memorize, you have to apply the knowledge. I look forward to her classes in the future."
1085618,5.0,2.0,MIS2013,"Mar 28th, 2011", No,,,,,[],Prof. Crawf is amazing! He definitely enjoys what he does and really cares about his students. I have him for an 8AM Programming class and he always has a smile and a great outlook - I really love starting my day with his class. He is straightforward and makes sure everyone understands the information even if you have never experienced it before.
439875,3.0,3.0,SOC1003,"Nov 2nd, 2009", Yes,,,,,[],I heart this woman. Best professor ever and best advisor ever. Her classes are always so intelligent and delightful. TAKE HER or you will regret you never did.
1085618,5.0,4.0,MIS4033,"Mar 23rd, 2009", No,,,,,[],"He is an amazing professor and his classes have been some of my favorites so far. He's fun and interesting and the classwork is fairly easy if you just pay attention in class. Attendance isn't really mandatory, but you'll miss important things if you skip class."
439875,5.0,4.0,SOC1003,"Feb 12th, 2009", Yes,,,,,[],"She's the funniest nicest professor I've had thus far. Willing to help any way that she can, will happily answer any questions you have, You can tell she loves teaching, and yes she does have favorites, but all you really have to do is contribute to discussions. Tests are kind of hard. You have to master the art of application, not memorization"
1085618,5.0,1.0,MIS3003,"Jan 2nd, 2008", No,,,,,[],He was an outstanding professor. MIS was a subject completely foreign to me and I did very well in his class. He explains the material and actually makes it interesting. He was a generous grader and made sure all test material was thoroughly covered before test time. FYI- I rarely used my textbook. I highly recommend him!!
439875,4.5,3.0,SOC3003,"Feb 2nd, 2008", Yes,,,,,[],"If you want a freaky ride into the scary reality of human existence, then she will take you there. She kind of makes me regret having become a business major and not a sociology major."
439875,5.0,4.0,SOC3143,"Mar 21st, 2007", Yes,,,,,[],One of my favorite professors at TU. She encourages critical thinking and creativity in the classroom more than most profs. The material is interesting so the papers and essays are not hard to complete.
439875,5.0,2.0,SOC1033,"Dec 13th, 2005",,,,,,[],"Awesome professor. She was always very clear and answered any questions we had. Her tests were not terrible, even though she will tell you they are. However, they will make you think! If you read, pay attention in class, and ask for help if you need it (because she will help you!), you should do quite well."
439875,5.0,4.0,2005,"Sep 8th, 2005",,,,,,[],"Sep 8th, 2005"
439875,1.0,5.0,SOC1013,"Dec 21st, 2004",,,,,,[],"showed favortism towards some students and from the beginning DID NOT like me without even giving me a chance, would not help when i asked, VERY UNFAIR, awful awful teacher"
439875,5.0,3.0,SOC,"Nov 10th, 2004",,,,,,[],awesome class...I never want to miss it!
439875,5.0,4.0,SOC1033,"Jul 31st, 2004",,,,,,[],"Great Professor. She will go out of her way to help you, all you have to do is ask. Tests are hard but not impossible--some students have to work harder than others. She is open minded and has a great sense of humor."
80909,5.0,2.0,ECON2013,"Dec 25th, 2017", No, Not Mandatory, A-, Yes, Yes,"['AMAZING LECTURES', 'WOULD TAKE AGAIN']","Professor Dugger is a great lecturer because even though he teaches a potentially boring subject, his lectures were engaging, hilarious, and very informative. There are only 3 tests over three books. No homework. I barely went to class and i didn't read any of the books and I got an A, I WANTED to go to class its just that I was too tired at 9am!"
80909,4.0,3.0,ECON2013,"Mar 24th, 2017", No, Not Mandatory, B+, Yes, Yes,"['CLEAR GRADING CRITERIA', 'GRADED BY FEW THINGS']",Don't bother buying the book. Just take notes in lecture. He'll tell you everything you need to know for the exams. No homework. The only grades are 3 exams.
1804910,1.0,3.0,PHYS2053,"Jun 3rd, 2019", Yes, Not Mandatory,, No, Yes,[],Lecture and homework does not prepare you for his exams
1106622,5.0,3.0,ES3003,"Jan 10th, 2022", Yes, Not Mandatory, B, Yes, Yes,"['ACCESSIBLE OUTSIDE CLASS', 'CLEAR GRADING CRITERIA', 'HILARIOUS']","He was super helpful and would answer questions late at night, I had some trouble on the homework and he stayed up till 11pm helping us. Super straight forward and always willing to help and work with you!"
80909,3.0,2.0,ECON2013,"Nov 28th, 2016", Yes, Not Mandatory, Not sure yet, No, Yes,"['HILARIOUS', 'GRADED BY FEW THINGS', 'LECTURE HEAVY']",Don't buy hard copies of the book. Go online and find the online version where you can hit Ctrl F and find the key words. You won't even have to read any of the three assigned books because he gives a study guide a week before the test with everything you need to know.
1804910,2.5,5.0,2053,"Jul 1st, 2015", No, Not Mandatory, C,, Yes,[],"Very nice guy, but I would avoid his class at all costs. His lectures lead you to believe that the exams will be simple due to the easy example problems he does, but the exam QUESTIONS ARE NOTHING LIKE THE LECTURE EXAMPLES. The class average was a 60 and he did not curve. Class was my only C is college."
80909,3.5,2.0,ECON2013,"Jan 6th, 2016", Yes, Not Mandatory, A,, Yes,[],Dr. Dugger is definitely one of the most interesting teachers I have ever had. He is very enthusiastic about economics and tries to keep the class interesting with stories. Grade consists of three exams based on three books and class lectures. Would probably take class again.
1106622,5.0,3.0,ES3003,"Jan 12th, 2018", Yes, Not Mandatory, A+, Yes, Yes,['GIVES GOOD FEEDBACK'],"Edwards works for the CFD company and, therefore, is knowledgeable about the topic overall. Warning: the first test topic might suck for those who hates statics, but other than that it is one of the best classes you can take. Also, he answers ALL of your questions. The homework is hard, but it prepares you for the tests really well."
80909,3.5,2.0,ECON,"Apr 30th, 2015", Yes,,,, Yes,[],"Such an interesting class! He's super helpful, show up to class and do the reading and you are guaranteed an A!"
453599,5.0,2.0,FIN500,"Mar 29th, 2010", Yes,,,,,[],"Mar 29th, 2010"
1804910,2.5,5.0,PHYS,"May 31st, 2015", Yes, Not Mandatory, D,, Yes,[],"Centauri's an extremely nice guy and his lectures are very interesting. That being said, his tests are nothing like his lectures. His questions are far too advanced for the class. Class average was a 65% and he doesn't curve. I strongly suggest you avoid him unless you want your GPA to take a hit."
80909,4.0,2.0,ECON2013,"Dec 12th, 2012", Yes,,,,,[],"He is a really funny guy, helps to make class interesting. The tests can be tricky if you haven't read the book or missed class. Making sure you stay on top of the readings and taking notes! I would take another class with him."
1106622,5.0,3.0,PHYS2051,"Aug 23rd, 2017", No, Not Mandatory, A+, Yes, Yes,"['INSPIRATIONAL', 'ACCESSIBLE OUTSIDE CLASS', 'CARING']",I love Dr. Edwards. He gives lots of practice problems and will go completely out of his way to teach his students. He was at the university helping me study multiple times past midnight. The best advice I can give for his class is always ask questions and don't be afraid to ask for help. He works full time so sometimes he gives tests back late.
453599,1.5,4.0,FIN3083,"Mar 3rd, 2006",,,,,,[],Wow...how he ever got a teaching position at TU I don't know. I wouldn't trust him with any of my finances. Wouldn't take Byers if you are actually interested in Finance and want to learn something. He teaches from the books powerpoints and uses the bought answer solution manual.
80909,3.0,5.0,ECONALL,"Oct 13th, 2011", Yes,,,,,[],"People always say this professor is the easiest, take him, take him. But I think he has caught on everyone's little game. His tests are hard, multiple choice is very confusing. He uses these textbooks that he refers to the ""anti"" of what he teaches. Funny, friendly and helpful yet confusing, lost and underestimated by students."
453599,2.0,4.0,FIN3003,"Dec 15th, 2004",,,,,,[],A pompus prick. Thought of himself as finance god and put things on tests that he never went over.
1804910,5.0,4.0,2053,"Jan 26th, 2015", Yes, Mandatory, A,, Yes,[],I find Dr. Centauri really frustrating. Here I am trying to study the things I find totally awesome and worthwhile and he has to go and make physics interesting and accessible. Quit f*cking up my plans and let me keep pretending that physics is just a graduation requirement and not yet another subject I wish I had a lifetime to explore.
80909,2.0,2.0,ECON101,"Sep 25th, 2010", Yes,,,,,[],"His cynical humor is funny, but he speaks with authority with a jaded view of economics, particularly Capitalism. What I learned from him was the opposite of what I should have learned, then had to unlearn. Avoid."
1106622,3.0,4.0,PHYS2053,"Apr 27th, 2017", No, Not Mandatory,, No, Yes,"['LOTS OF HOMEWORK', 'GRADED BY FEW THINGS']",Was told Edwards was easy so I took the class. First test was a piece of cake but second test was literally nothing like study guide. Won't ever use textbook and don't expect the study guide (if given) to be anything like the test. Took him a month to grade one test. Gives tons of partial credit but doesn't make up for the insane questions he asks.
453599,5.0,3.0,FIN3003,"Dec 11th, 2004",,,,,,[],"very good teacher, helpful, funny trying to help student, grading was very nice it was an interesting course with Professor Byers :)"
80909,3.0,2.0,MACROECON,"Oct 31st, 2009", Yes,,,,,[],He tries to make econ fun. Tells stories about Jack Daniels and Sex. Curses. Stories often make class longer. Tends to also keep you a few minutes late. Tells you exactly what to study. Be at every class or have someone take notes for you. Kind of funny.
453599,1.5,3.0,FIN7003,"Aug 31st, 2004",,,,,,[],"Aug 31st, 2004"
1804910,1.5,5.0,PHYS2053,"Oct 19th, 2014", No,,,, Yes,[],"He is one of the worst teachers in TU. He explains something then he brings different things in the exams. HM are the longest ever, he thinks that you are only taking his class! He usually say that you are doing good, but then you fail the class."
1106622,4.0,3.0,PHYS2053,"Jan 9th, 2017", Yes,, A, Yes, Yes,[],He cares if his students are learning or not which is nice. Study and you will do well. He generally curves the tests. He does tend to mess up problems every now and then but admits to his mistakes.
80909,1.0,2.0,ECON,"Dec 8th, 2005",,,,,,[],"If you don't know any better you would believe every lie this guy says. He has to be one of the all-time worst teachers ever. He is a ****, a liar, and has vast misconceptions of everything from actual historical fact and current events. This sad excuse for an econ teacher doesn't care about his job because he has tenure and he won't deny it. EVIL"
1804910,1.0,5.0,PHYS2063,"Aug 3rd, 2014", Yes,,,,,[],"This professor is one of the worst I've had at TU. Has unclear expectations, scattered lecturing, and absolutely no idea what's going on. He curves everything arbitrarily so you never know what your grade is. He will tell you you're doing fine, and then fail you-it happened to me. His homework is awful, and I'm a hard worker. Save yourself."
80909,1.5,1.0,MICROECON,"Sep 30th, 2005",,,,,,[],the class should have been much more interesting with less jokes and stories. it was extremely easy though.
1106622,4.0,4.0,PHYS2053,"Dec 8th, 2014", Yes,,,, Yes,[],Good professor for Physics I.
1804910,4.0,2.0,PHYS2063,"Jul 14th, 2014", No, Mandatory,,,,[],"Homeworks are difficult and cruelly long, but the tests are just the custom homework problems with different numbers. Quizzes are fairly simple grade boosters. Centauri himself is a real character, and is good at teaching and making material interesting. Covers a swath of material less heavily, unlike dread pirate McCoy."
80909,5.0,2.0,MICRO,"Dec 22nd, 2004",,,,,,[],"great professor, i love his stupid jokes and like his method of teaching. test are easy."
1106622,5.0,2.0,PHYS2053,"Jul 23rd, 2014", No,,,,,[],I took PHYS 1 with mccoy and dropped it after the first test. Then I took it with edwards and it was soo much easier. He is a good teacher and teaches you what you need to know to solve problems. You will learn a lot and this class is not super time consuming. His homework actually helps you learn unlike mccoys.
1804910,4.5,3.0,PHYS2063,"Dec 17th, 2013", No, Mandatory, C+,,,[],Really good professor. Always willing to help students after class and at his office. Really fun to learn from and very nerdy
80909,5.0,1.0,ECON3113,"Dec 11th, 2004",,,,,,[],the best teacher i've had can't say more.
1106622,4.5,2.0,PHYS2053,"May 11th, 2012", Yes,,,,,[],"He curves pretty generously on tests and is always willing to help outside of class. In class, he is easy to understand, especially if you have had physics before. The only downside is that he is almost ""too easy"", so if you plan on taking Physics 2, be prepared to really work at it then."
1804910,3.5,3.0,PHYS2063,"Apr 2nd, 2013", Yes,,,,,[],"He is definitely a tough professor, but he is a good professor. Helpful, funny, and nerdy. He's one of my favorite professors I've had so far, but I do wish his class were a little easier..."
80909,5.0,1.0,ECON,"Aug 27th, 2004",,,,,,[],"Aug 27th, 2004"
1106622,3.5,4.0,PHYS2053,"Apr 12th, 2009", Yes,,,,,[],"Really Nice Guy! If you already sort-of understand physics you'll do fine, if not I would suggest not taking him. He is not the best at explaining problems (or doing examples correctly for that matter). Homework is hardest part of class!"
80909,4.0,1.0,ECON3023,"May 11th, 2004",,,,,,[],"Okay, I didnt buy the book, I studied for a total of 4 hours the entire semester and made an A. He cracks jokes which can be good and can be bad. He rambles about donuts but wierd enough, i learnt a lot."
1106622,3.5,2.0,PHYS2053,"Apr 11th, 2008", Yes,,,,,[],"He's definitely easier than McCoy, especially his exams. As long as you work the old tests (McCoy's), you will definitely have an edge. Homework is probably the hardest part of the course. Attendance is 5% of the grade (to solve borderline issues), but turnout is still usually low (maybe because it's 8am). He's a nice guy and grades very fairly."
1106622,3.5,5.0,PHYS2053,"Mar 14th, 2008", No,,,,,[],"He's a great guy. He's funny, but he never goes to class. Always skiping classes and teach classes on days that we don't have physics class (make up session)..he's test are not hard, if you study you pass. He helps the student and gives curves when is necessary. The homework is hard. I recommend him if you really are gonna do the homework and quizz"
80909,3.0,2.0,ECON,"Feb 15th, 2004",,,,,,[],"Ha talks about donuts in each class period and he can't even eat them. A lot of people liked the class cause it was easy, I personally could't stand it. Don't feel like I learned a damn thing other than that economic professors are a weird bunch."
80909,4.0,2.0,ECON2013,"Feb 12th, 2004",,,,,,[],"Feb 12th, 2004"
80909,5.0,1.0,ECON3113,"Dec 18th, 2003",,,,,,[],"Dugger is a very interesting fellow. Try talking to him after class for an interesting conversation. Great teacher too. Builds the course around fundamentals , which when understood implies you understand the material ."
80909,4.5,1.0,ECON2023,"Dec 14th, 2003",,,,,,[],He's an interesting teacher. He loves to talk about Krispy Kreme donuts. I've found that I grow hungry and get cravings by the end of the week because of his class. Not much studying is needed if you go to class and pay attention. Don't need to read!
1805545,1.0,5.0,NSG3274,"Apr 13th, 2015", Yes, Not Mandatory, Not sure yet,, Yes,[],"Professor Martin is a"" tough grader"" she would say but most students would agree that she is an unfair grader. Your grade does depend on how well she likes you as a student. She states, ""I just like men better"". She is very knowledgeable but also goes back on her words and is unclear on many levels. Manipulative in her own way. Not recommended."
456233,5.0,4.0,EE2003,"Jun 5th, 2023", N/A, Mandatory, C+, Yes, Yes,"['PARTICIPATION MATTERS', 'LOTS OF HOMEWORK', 'LECTURE HEAVY']","I began this course with a similar mindset to most, often hearing about the difficulty and the teaching style of this professor, but Jussaume is absolutely one of those teachers you will just never forget. He always made class fun, engaging, and VERY entertaining when you weren't the one in the spot light. (Remember to bring a Mtn Dew)."
1117214,3.0,4.0,ATRG2603,"May 17th, 2014", Yes,,,,,[],Nice. Uses power-points to teach. Makes exams worth soo much of your grade if you bomb 1 your screwed in the class :/
456233,5.0,4.0,EE2003,"Aug 20th, 2022", Yes, Mandatory, A+, Yes, Yes,"['PARTICIPATION MATTERS', 'HILARIOUS', 'BEWARE OF POP QUIZZES']",Professor Jussame is one of those professors who you will never forget. You walk in the first week and think what did I get myself into but by the end you are sad to leave. He is a tough professor and expects you to know the material but as long as you are trying he will always go out of his way to explain concepts. PARTICIPATION is the way to an A
1117214,5.0,3.0,ATRG0000,"Oct 4th, 2010", No,,,,,[],"He speaks very eloquently, and makes the material very easy to understand; if you don't get it, he's very accessible. It seems like he genuinely loves his job. Such a nice guy, very easy to joke with, and not bad to look at either! ;) Anyone would be lucky to have him as a professor."
456233,5.0,4.0,EE3033,"Mar 5th, 2022", Yes, Mandatory, B+, Yes, Yes,"['TOUGH GRADER', 'AMAZING LECTURES', 'RESPECTED']",Attendance: Mandatory
1117214,4.5,2.0,ATRG2603,"Apr 2nd, 2010", No,,,,,[],"Easy class, but make sure to write down and study the charts he writes on the board! They are always on his tests. Otherwise he is a great teacher and very helpful! Take this for an easy A or B (for some people)."
1117214,4.5,2.0,ATRG2600,"Oct 26th, 2009", No,,,,,[],One of my favorite professors so far. He makes all of the information very easy to understand and as long as you pay a little bit of attention and try on the tests you will do really well in the class.
456233,5.0,5.0,EE2003,"Mar 13th, 2020", Yes, Mandatory, Not sure yet, Yes, Yes,"['RESPECTED', ""SKIP CLASS? YOU WON'T PASS."", 'CARING']",Jussaume's circuits class (which is required for ME) is the hardest class I've taken up to this point at TU. He is a hard grader and has even harder tests. Although if you go to his office for help (which I would advise for every homework assignment) he will make sure you don't leave with any questions. He cares very much and is a cool dude. 10/10
1813348,5.0,3.0,PHYS1114,"Mar 23rd, 2014", Yes, Mandatory, A,,,[],"Mr. Coyner respects any student who puts genuine effort into learning the material. This is not the class to take if you want an easy A, but if you actually want to learn the material and are willing to speak up when you have a question, this is the class for you."
1813348,4.5,3.0,PHYS2053,"May 31st, 2013", Yes,,,,,[],"Dr. Coyner explains the concepts that he covers in class very well. He is also more than willing to help if you go into his office, and will answer any questions. However, the concepts covered in class are very basic compared to the content of the test/homework. Read the book and study outside of class on top of lecture and you will do fine."
107336,4.5,2.0,5703,"Nov 7th, 2014", Yes, Mandatory, A,, Yes,[],"Con Law I. Not sure why every doesn't like Allison. His lectures aren't the most exciting at first, but by the end of the semester you begin to appreciate how well he knows his stuff. Gives you EXACTLY what you need for the test, & you get to bring it into the test with you. Even buys you lunch one day. I hope to have him again for Con Law II."
456233,4.0,4.0,EE3033,"Dec 19th, 2018", Yes, Mandatory, B, Yes, Yes,"['LOTS OF HOMEWORK', 'BEWARE OF POP QUIZZES', 'ACCESSIBLE OUTSIDE CLASS']","He will work you to near death but you can do well in his class if you're willing to put in the exhorbent amount of work required. He's actually very good at teaching, but the amount of work disallows students to put in the required time for other classes. This class is 100% the cause of my first less than 3.0 semester at University of Tulsa."
1813348,1.0,5.0,PHYS2053,"Apr 28th, 2013", No,,,,,[],"Worst professor I have ever had the displeasure of taking... Completely useless in every possible way. Has to consult google to answer your homework questions. Cannot and will not communicate the basic concepts of Physics I. Tests do not come from or follow the homework. Rampant cheating is present on his tests and quizzes, yet he does nothing"
107336,2.5,4.0,LAW5703,"Mar 28th, 2014", No, Mandatory, Not_Sure_Yet,,,[],"Allison is a nice guy who needs to either (1) follow the book, (2) provide his own clear and CONCISE materials, or (3) lecture in an orderly way so we can take notes and know what he wants us to know. We're adults, we can learn from any of the above. As is, pray you don't get put in a ""team"" with your ex."
456233,1.0,5.0,EE2003,"Sep 10th, 2017", Yes, Mandatory, F, No, Yes,"['TOUGH GRADER', ""SKIP CLASS? YOU WON'T PASS."", 'GRADED BY FEW THINGS']",I got an F grade from this professor. I retook the course with another professor and got an A grade. This was the worst professor I have experienced. Not recommended.
107336,2.5,2.0,CONLAW,"Aug 3rd, 2012", Yes,,,,,[],"He is knowledgeable and involved in the material, good powerpoint and review materials. However, some difficulty in engaging the class and keeping people awake."
456233,4.0,3.0,EE3033,"Dec 21st, 2016", No, Mandatory, C, Yes, Yes,"['TOUGH GRADER', ""SKIP CLASS? YOU WON'T PASS."", 'ACCESSIBLE OUTSIDE CLASS']","I have a love/hate relationship with Jussaume. He is a tough grader, he insists that his class be your priority and he has no problem berating you in front of the class. He also, however, genuinely cares about each student. He knows if they play a sport or if they are involved in some extracurricular activity. He went to every EE softball game."
1159057,5.0,3.0,ENG1033,"Jul 28th, 2008", Yes,,,,,[],"Very good professor. Always helpful, understanding, willing to work with students. She isn't a push over so don't try to put anything over on her. Always show up for class. It totally benefits you as she goes over a lot of helpful reading assignments in class."
107336,5.0,4.0,CON101,"May 1st, 2010", Yes,,,,,[],"Professor Allison is really interesting, he teaches like a preacher and give a lot of feed back and study aids. He has a lot of passion about water law and constitutional law, class flies by for me."
456233,1.0,5.0,EE2003,"Oct 26th, 2016", Yes, Mandatory, Drop/Withdrawal, No, Yes,['TOUGH GRADER'],"Last semester (Spring 2016) most students got D and F grades (the smart kids dropped or withdrew from this class). In Fall 2016 semester, most students failed the first tests and are tracking to get D and F grades again. There are many students retaking this course. Avoid this teacher if possible."
107336,1.0,5.0,CONLAW,"Dec 1st, 2005",,,,,,[],Horrible lectures were dominated by bragging about his liberal exploits.
456233,4.5,4.0,EE2003,"Jun 19th, 2013", Yes,,,,,[],You can make a B if you are hard worker but I think an A with him is a bit hard not impossible an A with him a naturally smart who is very good at problem solving
107336,1.0,5.0,CONLAW,"Dec 13th, 2004",,,,,,[],avoid at all costs
456233,5.0,4.0,EE4043,"Jun 26th, 2009", Yes,,,,,[],This guy is a truly great teacher and an even better person. He genuinely cares about his students.
107336,1.5,3.0,ADMINLAW,"Sep 6th, 2004",, Mandatory,,,,[],Yes he is boring and a good reason TU is not a better Law School.
